file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00015.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",574,0.0007175,1404,0.01404,9,9e-05,0.0148475,12.011184215545654
BenchmarkTest00016.java,0,0,CWE-614,,,0,0,1,0,"CWE-93,CWE-20",642,0.0008025,3967,0.03967,9,9e-05,0.0405624999999999,37.14387917518616
BenchmarkTest00017.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",528,0.00066,1453,0.01453,9,9e-05,0.0152799999999999,13.089927434921265
BenchmarkTest00018.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",512,0.00064,1466,0.01466,9,9e-05,0.01539,13.054221153259276
BenchmarkTest00019.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-326,CWE-327",910,0.0011375,2976,0.02976,17,0.00017,0.0310675,27.95995044708252
BenchmarkTest00020.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327,CWE-338",1382,0.0017275,2523,0.02523,17,0.00017,0.0271275,22.86017608642578
BenchmarkTest00021.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",814,0.0010175,1170,0.0117,9,9e-05,0.0128075,10.74079704284668
BenchmarkTest00022.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-352,CWE-400",781,0.00097625,4271,0.04271,17,0.00017,0.04385625,39.907408475875854
BenchmarkTest00023.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",778,0.0009725,1547,0.01547,11,0.00011,0.0165524999999999,15.38879132270813
BenchmarkTest00024.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",535,0.00066875,1847,0.01847,10,0.0001,0.01923875,17.56046438217163
BenchmarkTest00025.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",519,0.00064875,1733,0.01733,10,0.0001,0.01807875,17.31534504890442
BenchmarkTest00026.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",586,0.0007325,1712,0.01712,10,0.0001,0.0179525,16.839980125427246
BenchmarkTest00027.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79,CWE-209",466,0.0005825,1996,0.01996,15,0.00015,0.0206925,18.17864871025085
BenchmarkTest00028.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,535,0.00066875,1253,0.01253,4,4e-05,0.0132387499999999,11.64590620994568
BenchmarkTest00029.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-200,CWE-327,CWE-400",874,0.0010925,2450,0.0245,17,0.00017,0.0257625,23.635512590408325
BenchmarkTest00030.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",393,0.00049125,2078,0.02078,10,0.0001,0.0213712499999999,20.388452529907227
BenchmarkTest00032.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",540,0.000675,1620,0.0162,10,0.0001,0.0169749999999999,14.947416543960571
BenchmarkTest00033.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",627,0.00078375,1073,0.01073,10,0.0001,0.0116137499999999,10.09026265144348
BenchmarkTest00034.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,516,0.000645,1403,0.01403,4,4e-05,0.014715,13.646179676055908
BenchmarkTest00035.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-326,CWE-327",1045,0.00130625,3344,0.03344,17,0.00017,0.0349162499999999,32.42692828178406
BenchmarkTest00036.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,492,0.000615,1293,0.01293,4,4e-05,0.013585,12.553789138793944
BenchmarkTest00037.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79,CWE-209",654,0.0008175,4374,0.04374,15,0.00015,0.0447075,41.543416261672974
BenchmarkTest00038.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",810,0.0010125,1885,0.01885,10,0.0001,0.0199624999999999,17.715784788131714
BenchmarkTest00039.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",670,0.0008375,1431,0.01431,10,0.0001,0.0152474999999999,14.476481914520264
BenchmarkTest00040.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,476,0.000595,1351,0.01351,4,4e-05,0.014145,12.443742752075195
BenchmarkTest00041.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,407,0.00050875,868,0.00868,4,4e-05,0.00922875,8.666481733322144
BenchmarkTest00042.java,0,0,CWE-330,CWE-338,0,0,1,0,0,"CWE-200,CWE-338",841,0.00105125,2886,0.02886,11,0.00011,0.03002125,27.00506401062012
BenchmarkTest00043.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79,CWE-209",511,0.00063875,2818,0.02818,15,0.00015,0.02896875,27.27677822113037
BenchmarkTest00044.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",817,0.00102125,1078,0.01078,9,9e-05,0.0118912499999999,10.137099742889404
BenchmarkTest00045.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",472,0.00059,2524,0.02524,10,0.0001,0.0259299999999999,23.523340225219727
BenchmarkTest00046.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-200,CWE-327,CWE-400",804,0.001005,3676,0.03676,17,0.00017,0.0379349999999999,33.809563398361206
BenchmarkTest00047.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",537,0.00067125,2250,0.0225,10,0.0001,0.0232712499999999,19.632551431655884
BenchmarkTest00048.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,531,0.00066375,1007,0.01007,4,4e-05,0.01077375,9.745489835739136
BenchmarkTest00049.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,528,0.00066,1370,0.0137,4,4e-05,0.0144,13.4753737449646
BenchmarkTest00050.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1407,0.00175875,2808,0.02808,11,0.00011,0.02994875,26.53188705444336
BenchmarkTest00051.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,541,0.00067625,982,0.00982,4,4e-05,0.01053625,10.23096227645874
BenchmarkTest00052.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,548,0.000685,1511,0.01511,4,4e-05,0.015835,15.300124645233154
BenchmarkTest00053.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-522",1588,0.001985,4869,0.04869,11,0.00011,0.050785,44.75948452949524
BenchmarkTest00054.java,0,0,CWE-327,,,0,0,1,0,"CWE-209,CWE-325,CWE-400",1492,0.001865,5881,0.05881,17,0.00017,0.0608449999999999,60.99243640899658
BenchmarkTest00055.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-329,CWE-798",1613,0.00201625,3670,0.0367,23,0.00023,0.03894625,35.025799036026
BenchmarkTest00056.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1699,0.00212375,2242,0.02242,11,0.00011,0.02465375,20.211671829223636
BenchmarkTest00057.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327",1211,0.00151375,3107,0.03107,11,0.00011,0.03269375,28.53988480567932
BenchmarkTest00058.java,0,0,CWE-327,,,0,0,1,0,"CWE-201,CWE-209,CWE-325,CWE-770,CWE-798,CWE-1004",1109,0.00138625,5753,0.05753,36,0.00036,0.0592762499999999,56.5052592754364
BenchmarkTest00059.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-404,CWE-770",1173,0.00146625,9598,0.09598,17,0.00017,0.09761625,89.63965272903442
BenchmarkTest00060.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",767,0.00095875,2471,0.02471,10,0.0001,0.02576875,23.9146089553833
BenchmarkTest00061.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,745,0.00093125,3691,0.03691,4,4e-05,0.03788125,33.99496507644653
BenchmarkTest00062.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-209",983,0.00122875,1883,0.01883,10,0.0001,0.02015875,17.98767066001892
BenchmarkTest00063.java,0,0,CWE-22,,,0,0,1,0,CWE-200,900,0.001125,1846,0.01846,5,5e-05,0.019635,16.497882604599
BenchmarkTest00064.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,761,0.00095125,1993,0.01993,2,2e-05,0.02090125,17.738325595855713
BenchmarkTest00065.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-209",957,0.00119625,2150,0.0215,10,0.0001,0.0227962499999999,19.600515365600582
BenchmarkTest00066.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",1042,0.0013025,2629,0.02629,11,0.00011,0.0277025,23.68916392326355
BenchmarkTest00067.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338,CWE-352",1362,0.0017025,4749,0.04749,17,0.00017,0.0493625,41.86511158943176
BenchmarkTest00068.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,1034,0.0012925,1905,0.01905,5,5e-05,0.0203925,18.4903576374054
BenchmarkTest00069.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,1204,0.001505,2297,0.02297,2,2e-05,0.024495,21.37995147705078
BenchmarkTest00070.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-79,CWE-327,CWE-352,CWE-798,CWE-1004",1133,0.00141625,6561,0.06561,29,0.00029,0.06731625,62.208537101745605
BenchmarkTest00071.java,1,0,CWE-328,CWE-916,0,1,0,0,0,"CWE-79,CWE-352,CWE-400,CWE-916",1140,0.001425,7098,0.07098,22,0.00022,0.072625,66.43550729751587
BenchmarkTest00072.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-400,CWE-798,CWE-1004",1139,0.00142375,9312,0.09312,24,0.00024,0.09478375,90.09180641174316
BenchmarkTest00073.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-798,CWE-1004",1109,0.00138625,2652,0.02652,18,0.00018,0.0280862499999999,25.28253555297852
BenchmarkTest00074.java,1,0,CWE-328,,,0,0,0,1,"CWE-79,CWE-352,CWE-400",1186,0.0014825,9598,0.09598,16,0.00016,0.0976224999999999,91.00679326057434
BenchmarkTest00075.java,0,0,CWE-328,CWE-916,0,0,1,0,0,"CWE-352,CWE-362,CWE-755,CWE-916,CWE-1004",1098,0.0013725,5858,0.05858,30,0.0003,0.0602525,54.707847356796265
BenchmarkTest00076.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-400,CWE-755,CWE-798,CWE-1004",1171,0.00146375,4209,0.04209,30,0.0003,0.04385375,39.35984492301941
BenchmarkTest00077.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",862,0.0010775,3177,0.03177,9,9e-05,0.0329375,27.88132929801941
BenchmarkTest00078.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",1072,0.00134,2516,0.02516,11,0.00011,0.0266099999999999,25.318199157714844
BenchmarkTest00079.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",1136,0.00142,1691,0.01691,11,0.00011,0.01844,16.721638679504395
BenchmarkTest00080.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",1016,0.00127,1971,0.01971,11,0.00011,0.0210899999999999,17.825044631958008
BenchmarkTest00081.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",999,0.00124875,2581,0.02581,11,0.00011,0.02716875,25.42654180526733
BenchmarkTest00082.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",1009,0.00126125,2410,0.0241,11,0.00011,0.0254712499999999,22.700191259384155
BenchmarkTest00083.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",1029,0.00128625,2166,0.02166,11,0.00011,0.0230562499999999,20.55476188659668
BenchmarkTest00084.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",1009,0.00126125,2333,0.02333,11,0.00011,0.0247012499999999,23.01364040374756
BenchmarkTest00085.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-209,CWE-338",1096,0.00137,4023,0.04023,17,0.00017,0.04177,37.63577890396118
BenchmarkTest00086.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",1023,0.00127875,2733,0.02733,11,0.00011,0.0287187499999999,25.59736132621765
BenchmarkTest00087.java,1,0,CWE-614,CWE-614,1,1,0,0,0,CWE-614,896,0.00112,1740,0.0174,5,5e-05,0.01857,16.82675004005432
BenchmarkTest00088.java,0,0,CWE-614,,,0,0,1,0,CWE-113,842,0.0010525,2023,0.02023,5,5e-05,0.0213325,17.698505640029907
BenchmarkTest00089.java,0,0,CWE-614,,,0,0,1,0,CWE-113,874,0.0010925,3228,0.03228,5,5e-05,0.0334225,29.80598473548889
BenchmarkTest00090.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,766,0.0009575,1681,0.01681,2,2e-05,0.0177874999999999,15.940515518188477
BenchmarkTest00091.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,709,0.00088625,2602,0.02602,4,4e-05,0.02694625,24.712251901626587
BenchmarkTest00092.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-200",818,0.0010225,5050,0.0505,10,0.0001,0.0516225,47.00469970703125
BenchmarkTest00093.java,0,0,CWE-78,,,0,0,1,0,CWE-209,825,0.00103125,4167,0.04167,5,5e-05,0.04275125,36.695743560791016
BenchmarkTest00094.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-208,CWE-327,CWE-330,CWE-352",1188,0.001485,5137,0.05137,29,0.00029,0.053145,46.511255502700806
BenchmarkTest00095.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",1179,0.00147375,1730,0.0173,11,0.00011,0.0188837499999999,16.087612628936768
BenchmarkTest00096.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",1076,0.001345,2106,0.02106,11,0.00011,0.0225149999999999,19.01075315475464
BenchmarkTest00100.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209,CWE-1004",887,0.00110875,4524,0.04524,17,0.00017,0.04651875,43.08031868934631
BenchmarkTest00101.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-1004",810,0.0010125,4486,0.04486,11,0.00011,0.0459824999999999,42.09392189979553
BenchmarkTest00102.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",818,0.0010225,2929,0.02929,10,0.0001,0.0304125,27.397130250930783
BenchmarkTest00103.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",819,0.00102375,1627,0.01627,10,0.0001,0.01739375,15.145057439804075
BenchmarkTest00104.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,768,0.00096,1442,0.01442,2,2e-05,0.0154,13.751379251480104
BenchmarkTest00105.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,744,0.00093,1387,0.01387,2,2e-05,0.01482,12.43215274810791
BenchmarkTest00106.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-79,CWE-89,CWE-565",797,0.00099625,3893,0.03893,15,0.00015,0.0400762499999999,36.23759937286377
BenchmarkTest00107.java,0,0,CWE-89,,,0,0,1,0,"CWE-209,CWE-798",1072,0.00134,4364,0.04364,11,0.00011,0.04509,39.088799476623535
BenchmarkTest00108.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",823,0.00102875,2456,0.02456,9,9e-05,0.0256787499999999,23.48962783813477
BenchmarkTest00109.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",775,0.00096875,3852,0.03852,10,0.0001,0.03958875,36.13554549217224
BenchmarkTest00110.java,0,0,CWE-89,,,0,0,1,0,"CWE-352,CWE-209",1077,0.00134625,6614,0.06614,11,0.00011,0.06759625,62.29767918586731
BenchmarkTest00111.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,784,0.00098,1815,0.01815,4,4e-05,0.01917,17.632011890411377
BenchmarkTest00112.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209,CWE-352,CWE-1004",733,0.00091625,5113,0.05113,23,0.00023,0.05227625,47.47020769119263
BenchmarkTest00113.java,0,0,CWE-89,,,0,0,1,0,CWE-352,843,0.00105375,2953,0.02953,5,5e-05,0.03063375,27.877402305603027
BenchmarkTest00114.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,753,0.00094125,1549,0.01549,2,2e-05,0.01645125,14.374327898025513
BenchmarkTest00115.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-79,CWE-89,CWE-209,CWE-352",827,0.00103375,5476,0.05476,21,0.00021,0.05600375,52.8104510307312
BenchmarkTest00116.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,1154,0.0014425,1712,0.01712,2,2e-05,0.0185825,15.610450029373167
BenchmarkTest00117.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,1038,0.0012975,2323,0.02323,2,2e-05,0.0245475,22.939640283584595
BenchmarkTest00118.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,938,0.0011725,2471,0.02471,2,2e-05,0.0259025,22.704879999160767
BenchmarkTest00119.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327,CWE-362",1678,0.0020975,6082,0.06082,17,0.00017,0.0630875,55.65603590011597
BenchmarkTest00120.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327,CWE-400",1426,0.0017825,4989,0.04989,17,0.00017,0.0518425,46.84655976295471
BenchmarkTest00121.java,0,0,CWE-327,,,0,0,1,0,"CWE-209,CWE-330",1382,0.0017275,4535,0.04535,11,0.00011,0.0471875,41.82039523124695
BenchmarkTest00122.java,0,0,CWE-327,,,0,0,1,0,"CWE-400,CWE-325",1306,0.0016325,6888,0.06888,11,0.00011,0.0706224999999999,64.30716228485107
BenchmarkTest00123.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-330",992,0.00124,2190,0.0219,17,0.00017,0.02331,22.507723569869995
BenchmarkTest00124.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-352,CWE-327,CWE-209",1015,0.00126875,2449,0.02449,17,0.00017,0.02592875,22.70049524307251
BenchmarkTest00125.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327",997,0.00124625,1981,0.01981,11,0.00011,0.02116625,18.384631872177124
BenchmarkTest00126.java,0,0,CWE-327,,,0,0,1,0,CWE-209,1003,0.00125375,3502,0.03502,5,5e-05,0.03632375,32.01564431190491
BenchmarkTest00127.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-400,CWE-327",1038,0.0012975,6317,0.06317,11,0.00011,0.0645775,58.51256585121155
BenchmarkTest00128.java,0,0,CWE-327,CWE-327,1,0,1,0,0,CWE-327,995,0.00124375,4663,0.04663,5,5e-05,0.04792375,45.95757436752319
BenchmarkTest00129.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-209,CWE-327",967,0.00120875,1673,0.01673,11,0.00011,0.01804875,16.015421390533447
BenchmarkTest00130.java,0,0,CWE-327,,,0,0,1,0,Not vulnerable,1057,0.00132125,2493,0.02493,2,2e-05,0.02627125,22.447352409362797
BenchmarkTest00131.java,0,0,CWE-22,,,0,0,1,0,CWE-538,582,0.0007275,9601,0.09601,5,5e-05,0.0967875,93.5883309841156
BenchmarkTest00132.java,0,0,CWE-22,,,0,0,1,0,CWE-209,773,0.00096625,2118,0.02118,5,5e-05,0.02219625,18.515576124191284
BenchmarkTest00133.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-400,CWE-532",637,0.00079625,5374,0.05374,16,0.00016,0.05469625,51.27971792221069
BenchmarkTest00134.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,574,0.0007175,2132,0.02132,2,2e-05,0.0220574999999999,19.118227243423465
BenchmarkTest00135.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,591,0.00073875,1971,0.01971,2,2e-05,0.0204687499999999,17.312466144561768
BenchmarkTest00136.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,636,0.000795,1797,0.01797,2,2e-05,0.018785,16.583197355270386
BenchmarkTest00137.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,843,0.00105375,1353,0.01353,2,2e-05,0.0146037499999999,13.546688795089722
BenchmarkTest00138.java,0,0,CWE-90,,,0,0,1,0,Not vulnerable,926,0.0011575,1450,0.0145,2,2e-05,0.0156775,14.30698037147522
BenchmarkTest00139.java,0,0,CWE-90,,,0,0,1,0,Not vulnerable,1219,0.00152375,3147,0.03147,2,2e-05,0.0330137499999999,27.22860288619995
BenchmarkTest00140.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,890,0.0011125,1675,0.01675,5,5e-05,0.0179125,17.990657567977905
BenchmarkTest00141.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-200,CWE-327,CWE-400",1003,0.00125375,5315,0.05315,17,0.00017,0.05457375,49.39562392234802
BenchmarkTest00142.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,860,0.001075,2157,0.02157,2,2e-05,0.0226649999999999,18.77591037750244
BenchmarkTest00143.java,1,0,CWE-328,,,0,0,0,1,"CWE-79,CWE-362",981,0.00122625,4221,0.04221,10,0.0001,0.04353625,40.72962212562561
BenchmarkTest00144.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",481,0.00060125,2436,0.02436,10,0.0001,0.02506125,21.75149345397949
BenchmarkTest00145.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",521,0.00065125,2522,0.02522,10,0.0001,0.0259712499999999,22.93680000305176
BenchmarkTest00146.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",468,0.000585,1912,0.01912,10,0.0001,0.019805,17.785263061523438
BenchmarkTest00147.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,487,0.00060875,1368,0.01368,2,2e-05,0.0143087499999999,12.89920973777771
BenchmarkTest00148.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,444,0.000555,1537,0.01537,4,4e-05,0.015965,13.853785037994385
BenchmarkTest00149.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,439,0.00054875,1562,0.01562,4,4e-05,0.0162087499999999,14.37928342819214
BenchmarkTest00150.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,453,0.00056625,1582,0.01582,4,4e-05,0.01642625,14.119121074676514
BenchmarkTest00151.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,479,0.00059875,2997,0.02997,2,2e-05,0.0305887499999999,24.84697294235229
BenchmarkTest00152.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,488,0.00061,1379,0.01379,4,4e-05,0.01444,13.191551446914673
BenchmarkTest00153.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,499,0.00062375,1585,0.01585,4,4e-05,0.0165137499999999,15.148494243621826
BenchmarkTest00154.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,488,0.00061,1056,0.01056,4,4e-05,0.01121,10.418588638305664
BenchmarkTest00155.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,420,0.000525,1961,0.01961,4,4e-05,0.020175,18.011051893234253
BenchmarkTest00156.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,466,0.0005825,1522,0.01522,4,4e-05,0.0158425,14.097956895828249
BenchmarkTest00157.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,413,0.00051625,1545,0.01545,4,4e-05,0.01600625,14.041509866714478
BenchmarkTest00158.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,604,0.000755,1246,0.01246,2,2e-05,0.013235,11.497896432876589
BenchmarkTest00159.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,592,0.00074,1873,0.01873,4,4e-05,0.01951,18.73752760887146
BenchmarkTest00160.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-200,CWE-338",904,0.00113,1765,0.01765,11,0.00011,0.0188899999999999,16.83012104034424
BenchmarkTest00161.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",993,0.00124125,2070,0.0207,11,0.00011,0.0220512499999999,19.83793067932129
BenchmarkTest00162.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",803,0.00100375,2473,0.02473,11,0.00011,0.02584375,23.185749769210812
