file_name,error,cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest00134.java,0,Not vulnerable,491,0.00012275,384,0.000768,12,2.4e-05,0.0009147500000000001,18.13010883331299
BenchmarkTest00036.java,0,"CWE-79,CWE-116",432,0.000108,256,0.000512,18,3.6e-05,0.000656,18.360543489456177
BenchmarkTest00090.java,0,Not vulnerable,636,0.000159,256,0.000512,12,2.4e-05,0.000695,18.20100164413452
BenchmarkTest00145.java,0,"CWE-79,CWE-134",435,0.00010875,384,0.000768,18,3.6e-05,0.00091275,18.171941995620728
BenchmarkTest00007.java,0,"CWE-78,CWE-15",434,0.0001085,256,0.000512,18,3.6e-05,0.0006565,18.316571950912476
BenchmarkTest00138.java,0,CWE-79,760,0.00019,320,0.00064,14,2.8e-05,0.000858,18.220826625823975
BenchmarkTest00013.java,0,"CWE-79,CWE-134",357,8.925e-05,384,0.000768,18,3.6e-05,0.0008932500000000001,18.264293670654297
BenchmarkTest00205.java,0,Not vulnerable,506,0.0001265,384,0.000768,12,2.4e-05,0.0009185,17.3296377658844
BenchmarkTest00027.java,0,"CWE-89,CWE-79,CWE-209",399,9.975e-05,256,0.000512,22,4.4e-05,0.00065575,18.45498538017273
BenchmarkTest00002.java,0,"CWE-22,CWE-73,CWE-20",604,0.000151,320,0.00064,22,4.4e-05,0.000835,18.473825216293335
BenchmarkTest00135.java,0,Not vulnerable,509,0.00012725,256,0.000512,12,2.4e-05,0.00066325,18.346110820770264
BenchmarkTest00152.java,0,CWE-79,427,0.00010675,384,0.000768,14,2.8e-05,0.00090275,18.343095302581787
BenchmarkTest00020.java,0,"CWE-327,CWE-326",1141,0.00028525,512,0.001024,18,3.6e-05,0.00134525,18.529598474502563
BenchmarkTest00202.java,0,Not vulnerable,673,0.00016825,192,0.000384,12,2.4e-05,0.00057625,17.633747100830078
BenchmarkTest00187.java,0,Not vulnerable,796,0.000199,384,0.000768,12,2.4e-05,0.000991,18.116197109222412
BenchmarkTest00016.java,0,"CWE-113,CWE-20",554,0.0001385,448,0.000896,18,3.6e-05,0.0010705,18.78050661087036
BenchmarkTest00043.java,0,"CWE-89,CWE-209",434,0.0001085,320,0.00064,18,3.6e-05,0.0007845,18.777945041656494
BenchmarkTest00023.java,0,"CWE-330,CWE-200",672,0.000168,448,0.000896,18,3.6e-05,0.0011,18.82861018180847
BenchmarkTest00063.java,0,Not vulnerable,750,0.0001875,320,0.00064,12,2.4e-05,0.0008515000000000002,18.816034078598022
BenchmarkTest00151.java,0,Not vulnerable,414,0.0001035,448,0.000896,12,2.4e-05,0.0010234999999999999,18.743930339813232
BenchmarkTest00200.java,0,CWE-89,527,0.00013175,320,0.00064,14,2.8e-05,0.0007997500000000001,17.819637060165405
BenchmarkTest00038.java,0,"CWE-89,CWE-209",674,0.0001685,320,0.00064,18,3.6e-05,0.0008445000000000001,18.94159507751465
BenchmarkTest00051.java,0,"CWE-78,CWE-79",461,0.00011525,320,0.00064,18,3.6e-05,0.0007912500000000001,18.94832944869995
BenchmarkTest00065.java,0,"CWE-22,CWE-73,CWE-200",773,0.00019325,384,0.000768,22,4.4e-05,0.00100525,18.938623189926147
BenchmarkTest00180.java,0,Not vulnerable,796,0.000199,512,0.001024,12,2.4e-05,0.0012469999999999998,18.77514624595642
BenchmarkTest00011.java,0,Not vulnerable,424,0.000106,384,0.000768,12,2.4e-05,0.000898,19.318418264389038
BenchmarkTest00186.java,0,Not vulnerable,971,0.00024275,256,0.000512,12,2.4e-05,0.00077875,18.8827166557312
BenchmarkTest00159.java,0,"CWE-78,CWE-79",502,0.0001255,384,0.000768,18,3.6e-05,0.0009295,19.039241313934326
BenchmarkTest00048.java,0,"CWE-79,CWE-20",470,0.0001175,448,0.000896,18,3.6e-05,0.0010495,19.18481159210205
BenchmarkTest00032.java,0,"CWE-89,CWE-200,CWE-209",462,0.0001155,320,0.00064,22,4.4e-05,0.0007995000000000001,19.20384907722473
BenchmarkTest00049.java,0,CWE-79,468,0.000117,320,0.00064,14,2.8e-05,0.0007850000000000001,19.202996730804443
BenchmarkTest00106.java,0,CWE-89,653,0.00016325,320,0.00064,14,2.8e-05,0.0008312500000000001,19.166917324066162
BenchmarkTest00037.java,0,CWE-89,551,0.00013775,384,0.000768,14,2.8e-05,0.00093375,19.232994318008423
BenchmarkTest00109.java,0,CWE-89,632,0.000158,512,0.001024,14,2.8e-05,0.00121,19.196693181991577
BenchmarkTest00091.java,0,"CWE-78,CWE-79",595,0.00014875,512,0.001024,18,3.6e-05,0.00120875,19.219942808151245
BenchmarkTest00118.java,0,Not vulnerable,768,0.000192,384,0.000768,12,2.4e-05,0.000984,19.289640188217163
BenchmarkTest00005.java,0,"CWE-327,CWE-200",810,0.0002025,448,0.000896,18,3.6e-05,0.0011345,19.39967679977417
BenchmarkTest00123.java,0,"CWE-327,CWE-200",828,0.000207,576,0.001152,18,3.6e-05,0.001395,19.38538146018982
BenchmarkTest00156.java,0,CWE-79,401,0.00010025,320,0.00064,14,2.8e-05,0.00076825,19.36051654815674
BenchmarkTest00207.java,0,CWE-643,623,0.00015575,256,0.000512,14,2.8e-05,0.00069575,4.063617706298828
BenchmarkTest00113.java,0,Not vulnerable,678,0.0001695,576,0.001152,12,2.4e-05,0.0013455,19.43189525604248
BenchmarkTest00017.java,0,"CWE-78,CWE-79",451,0.00011275,576,0.001152,18,3.6e-05,0.00130075,19.622477054595947
BenchmarkTest00139.java,0,"CWE-79,CWE-200",934,0.0002335,384,0.000768,18,3.6e-05,0.0010375,19.79142713546753
BenchmarkTest00144.java,0,"CWE-79,CWE-134",413,0.00010325,512,0.001024,18,3.6e-05,0.00116325,19.630229234695435
BenchmarkTest00178.java,0,CWE-200,808,0.000202,448,0.000896,14,2.8e-05,0.001126,19.640066862106323
BenchmarkTest00172.java,0,CWE-78,536,0.000134,384,0.000768,14,2.8e-05,0.00093,19.800890922546387
BenchmarkTest00050.java,0,"CWE-327,CWE-209",1157,0.00028925,448,0.000896,18,3.6e-05,0.0012212500000000001,19.935554265975952
BenchmarkTest00141.java,0,"CWE-327,CWE-400",828,0.000207,576,0.001152,18,3.6e-05,0.001395,19.847246646881104
BenchmarkTest00161.java,0,"CWE-330,CWE-113",830,0.0002075,576,0.001152,18,3.6e-05,0.0013955,19.89198660850525
BenchmarkTest00040.java,0,"CWE-22,CWE-200,CWE-73",409,0.00010225,384,0.000768,22,4.4e-05,0.00091425,20.024840116500854
BenchmarkTest00045.java,0,"CWE-22,CWE-73",413,0.00010325,384,0.000768,18,3.6e-05,0.0009072500000000001,20.056674003601074
BenchmarkTest00026.java,0,"CWE-89,CWE-200,CWE-209",499,0.00012475,384,0.000768,22,4.4e-05,0.00093675,20.109586715698242
BenchmarkTest00184.java,0,CWE-330,819,0.00020475,384,0.000768,14,2.8e-05,0.00100075,19.92089033126831
BenchmarkTest00111.java,0,CWE-89,647,0.00016175,384,0.000768,14,2.8e-05,0.00095775,20.426075220108032
BenchmarkTest00103.java,0,CWE-89,683,0.00017075,448,0.000896,14,2.8e-05,0.00109475,20.49665141105652
BenchmarkTest00057.java,0,"CWE-327,CWE-200",998,0.0002495,640,0.00128,18,3.6e-05,0.0015655,20.363248586654663
BenchmarkTest00167.java,0,"CWE-330,CWE-200",720,0.00018,448,0.000896,18,3.6e-05,0.001112,20.263892650604248
BenchmarkTest00068.java,0,"CWE-200,CWE-330",870,0.0002175,640,0.00128,18,3.6e-05,0.0015335000000000001,20.68703603744507
BenchmarkTest00114.java,0,Not vulnerable,626,0.0001565,384,0.000768,12,2.4e-05,0.0009485,20.219762563705444
BenchmarkTest00164.java,0,"CWE-330,CWE-200",707,0.00017675,640,0.00128,18,3.6e-05,0.0014927500000000002,20.279934406280518
BenchmarkTest00176.java,0,"CWE-78,CWE-200",471,0.00011775,320,0.00064,18,3.6e-05,0.0007937500000000001,20.296100616455078
BenchmarkTest00088.java,0,"CWE-113,CWE-20",708,0.000177,576,0.001152,18,3.6e-05,0.0013650000000000001,20.005728244781494
BenchmarkTest00033.java,0,"CWE-89,CWE-209",532,0.000133,384,0.000768,18,3.6e-05,0.000937,20.058310985565186
BenchmarkTest00183.java,0,Not vulnerable,821,0.00020525,384,0.000768,12,2.4e-05,0.00099725,20.523532152175903
BenchmarkTest00125.java,0,"CWE-327,CWE-209",830,0.0002075,512,0.001024,18,3.6e-05,0.0012675,20.7236328125
BenchmarkTest00165.java,0,"CWE-330,CWE-200",704,0.000176,512,0.001024,18,3.6e-05,0.001236,20.700376510620117
BenchmarkTest00085.java,0,CWE-330,907,0.00022675,640,0.00128,14,2.8e-05,0.00153475,20.78678584098816
BenchmarkTest00169.java,0,"CWE-113,CWE-614",615,0.00015375,704,0.001408,18,3.6e-05,0.00159775,20.70739436149597
BenchmarkTest00142.java,0,Not vulnerable,717,0.00017925,576,0.001152,12,2.4e-05,0.00135525,20.728650331497192
BenchmarkTest00064.java,0,Not vulnerable,639,0.00015975,512,0.001024,12,2.4e-05,0.0012077499999999998,20.835617303848267
BenchmarkTest00066.java,0,"CWE-330,CWE-200,CWE-20",876,0.000219,704,0.001408,22,4.4e-05,0.001671,20.835424423217773
BenchmarkTest00221.java,0,Not vulnerable,544,0.000136,192,0.000384,12,2.4e-05,0.0005440000000000001,4.028362512588501
BenchmarkTest00104.java,0,Not vulnerable,640,0.00016,512,0.001024,12,2.4e-05,0.0012079999999999999,20.808578491210938
BenchmarkTest00089.java,0,"CWE-113,CWE-200",735,0.00018375,704,0.001408,18,3.6e-05,0.0016277499999999999,21.38910984992981
BenchmarkTest00086.java,0,"CWE-327,CWE-20,CWE-200",863,0.00021575,704,0.001408,22,4.4e-05,0.00166775,21.420896768569946
BenchmarkTest00173.java,0,CWE-78,517,0.00012925,512,0.001024,14,2.8e-05,0.00118125,21.207335710525513
BenchmarkTest00102.java,0,"CWE-89,CWE-200",676,0.000169,512,0.001024,18,3.6e-05,0.001229,21.284084796905518
BenchmarkTest00107.java,0,Not vulnerable,820,0.000205,640,0.00128,12,2.4e-05,0.0015090000000000001,21.352689743041992
BenchmarkTest00075.java,0,"CWE-327,CWE-200",909,0.00022725,640,0.00128,18,3.6e-05,0.0015432500000000001,21.4593768119812
BenchmarkTest00185.java,0,"CWE-330,CWE-200",836,0.000209,704,0.001408,18,3.6e-05,0.001653,21.262751579284668
BenchmarkTest00081.java,0,"CWE-330,CWE-200",839,0.00020975,768,0.001536,18,3.6e-05,0.0017817500000000001,21.669893503189087
BenchmarkTest00092.java,0,"CWE-78,CWE-427",687,0.00017175,576,0.001152,18,3.6e-05,0.00135975,21.80229687690735
BenchmarkTest00203.java,0,"CWE-89,CWE-209",468,0.000117,384,0.000768,18,3.6e-05,0.000921,20.873265743255615
BenchmarkTest00001.java,0,"CWE-22,CWE-20",713,0.00017825,448,0.000896,18,3.6e-05,0.00111025,21.985113859176636
BenchmarkTest00133.java,0,"CWE-22,CWE-73",543,0.00013575,448,0.000896,18,3.6e-05,0.00106775,21.866174459457397
BenchmarkTest00003.java,0,"CWE-1004,CWE-327,CWE-312",874,0.0002185,704,0.001408,23,4.6e-05,0.0016725,22.045081853866577
BenchmarkTest00222.java,0,"CWE-22,CWE-73",603,0.00015075,320,0.00064,18,3.6e-05,0.00082675,5.178774118423462
BenchmarkTest00105.java,0,Not vulnerable,616,0.000154,704,0.001408,12,2.4e-05,0.001586,21.98558759689331
BenchmarkTest00069.java,0,"CWE-614,CWE-312",981,0.00024525,768,0.001536,18,3.6e-05,0.00181725,22.06994915008545
BenchmarkTest00115.java,0,"CWE-89,CWE-113",672,0.000168,576,0.001152,18,3.6e-05,0.001356,22.03589916229248
BenchmarkTest00127.java,0,"CWE-327,CWE-209,CWE-200",868,0.000217,640,0.00128,22,4.4e-05,0.001541,22.042717456817627
BenchmarkTest00042.java,0,"CWE-200,CWE-330",725,0.00018125,704,0.001408,18,3.6e-05,0.00162525,22.13677453994751
BenchmarkTest00220.java,0,Not vulnerable,750,0.0001875,256,0.000512,12,2.4e-05,0.0007235000000000001,5.33783745765686
BenchmarkTest00215.java,0,"CWE-22,CWE-73,CWE-200",483,0.00012075,384,0.000768,22,4.4e-05,0.00093275,5.6846678256988525
BenchmarkTest00143.java,0,"CWE-327,CWE-200",823,0.00020575,704,0.001408,18,3.6e-05,0.00164975,22.067895650863647
BenchmarkTest00190.java,0,CWE-209,529,0.00013225,512,0.001024,14,2.8e-05,0.00118425,21.806889533996582
BenchmarkTest00232.java,0,"CWE-330,CWE-200",833,0.00020825,256,0.000512,18,3.6e-05,0.00075625,5.603914022445679
BenchmarkTest00129.java,0,CWE-326,810,0.0002025,704,0.001408,14,2.8e-05,0.0016385,22.79361367225647
BenchmarkTest00093.java,0,"CWE-78,CWE-79",684,0.000171,576,0.001152,18,3.6e-05,0.001359,23.344955444335938
BenchmarkTest00122.java,0,CWE-209,1083,0.00027075,640,0.00128,14,2.8e-05,0.00157875,23.319501161575317
BenchmarkTest00124.java,0,"CWE-327,CWE-312",847,0.00021175,832,0.001664,18,3.6e-05,0.0019117499999999998,23.341854095458984
BenchmarkTest00130.java,0,"CWE-327,CWE-209",888,0.000222,640,0.00128,18,3.6e-05,0.001538,23.339137315750122
BenchmarkTest00160.java,0,"CWE-330,CWE-200",759,0.00018975,512,0.001024,18,3.6e-05,0.00124975,23.320574522018433
BenchmarkTest00126.java,0,CWE-209,832,0.000208,768,0.001536,14,2.8e-05,0.0017720000000000001,23.35933518409729
BenchmarkTest00116.java,0,Not vulnerable,921,0.00023025,640,0.00128,12,2.4e-05,0.00153425,23.381160259246826
BenchmarkTest00073.java,0,"CWE-312,CWE-327",915,0.00022875,768,0.001536,18,3.6e-05,0.00180075,23.844072103500366
BenchmarkTest00218.java,0,"CWE-22,CWE-200",710,0.0001775,448,0.000896,18,3.6e-05,0.0011095,7.104306221008301
BenchmarkTest00227.java,0,Not vulnerable,1018,0.0002545,384,0.000768,12,2.4e-05,0.0010465,6.870989799499512
BenchmarkTest00275.java,0,Not vulnerable,581,0.00014525,192,0.000384,12,2.4e-05,0.00055325,5.1845738887786865
BenchmarkTest00261.java,0,Not vulnerable,677,0.00016925,192,0.000384,12,2.4e-05,0.0005772500000000001,5.7028632164001465
BenchmarkTest00128.java,0,"CWE-327,CWE-200",836,0.000209,576,0.001152,18,3.6e-05,0.001397,23.8338565826416
BenchmarkTest00263.java,0,Not vulnerable,667,0.00016675,256,0.000512,12,2.4e-05,0.00070275,5.527490139007568
BenchmarkTest00162.java,0,"CWE-338,CWE-327",687,0.00017175,576,0.001152,18,3.6e-05,0.00135975,23.801562309265137
BenchmarkTest00216.java,0,"CWE-22,CWE-73,CWE-20,CWE-200",510,0.0001275,384,0.000768,26,5.2e-05,0.0009475,7.208085060119629
BenchmarkTest00056.java,0,"CWE-327,CWE-209",1388,0.000347,768,0.001536,18,3.6e-05,0.0019190000000000001,23.92339849472046
BenchmarkTest00055.java,0,"CWE-327,CWE-798,CWE-312,CWE-200",1321,0.00033025,768,0.001536,26,5.2e-05,0.00191825,23.92539954185486
BenchmarkTest00082.java,0,"CWE-20,CWE-330",850,0.0002125,1024,0.002048,18,3.6e-05,0.0022965,23.906672716140747
BenchmarkTest00217.java,0,CWE-200,704,0.000176,384,0.000768,14,2.8e-05,0.000972,7.213228225708008
BenchmarkTest00249.java,0,Not vulnerable,785,0.00019625,320,0.00064,12,2.4e-05,0.0008602500000000001,5.962025165557861
BenchmarkTest00070.java,0,"CWE-327,CWE-312,CWE-200,CWE-1004",928,0.000232,768,0.001536,27,5.4e-05,0.001822,23.93250846862793
BenchmarkTest00029.java,0,"CWE-327,CWE-312",733,0.00018325,576,0.001152,18,3.6e-05,0.00137125,23.972302198410034
BenchmarkTest00100.java,0,"CWE-89,CWE-113,CWE-20",715,0.00017875,576,0.001152,22,4.4e-05,0.00137475,23.908483743667603
BenchmarkTest00213.java,0,CWE-327,916,0.000229,576,0.001152,14,2.8e-05,0.001409,7.5787811279296875
BenchmarkTest00226.java,0,Not vulnerable,877,0.00021925,320,0.00064,12,2.4e-05,0.00088325,7.029942512512207
BenchmarkTest00059.java,0,"CWE-327,CWE-312",973,0.00024325,768,0.001536,18,3.6e-05,0.00181525,23.97953176498413
BenchmarkTest00060.java,0,"CWE-22,CWE-200",625,0.00015625,640,0.00128,18,3.6e-05,0.00147225,23.979532718658447
BenchmarkTest00168.java,0,CWE-330,706,0.0001765,576,0.001152,14,2.8e-05,0.0013565,23.886959552764893
BenchmarkTest00076.java,0,"CWE-200,CWE-327,CWE-113",972,0.000243,960,0.00192,22,4.4e-05,0.002207,23.990130186080933
BenchmarkTest00277.java,0,Not vulnerable,578,0.0001445,192,0.000384,12,2.4e-05,0.0005525,5.232957124710083
BenchmarkTest00080.java,0,"CWE-330,CWE-113",854,0.0002135,640,0.00128,18,3.6e-05,0.0015295,23.993077516555786
BenchmarkTest00231.java,0,"CWE-330,CWE-327,CWE-200",818,0.0002045,384,0.000768,22,4.4e-05,0.0010165,6.977985620498657
BenchmarkTest00095.java,0,Not vulnerable,979,0.00024475,832,0.001664,12,2.4e-05,0.0019327499999999998,24.246387004852295
BenchmarkTest00078.java,0,"CWE-330,CWE-287",891,0.00022275,640,0.00128,18,3.6e-05,0.0015387500000000002,24.30735754966736
BenchmarkTest00182.java,0,CWE-200,970,0.0002425,704,0.001408,14,2.8e-05,0.0016785,24.449555158615112
BenchmarkTest00035.java,0,"CWE-327,CWE-200,CWE-209",880,0.00022,704,0.001408,22,4.4e-05,0.0016719999999999999,24.674334049224854
BenchmarkTest00054.java,0,"CWE-259,CWE-200,CWE-276",1227,0.00030675,704,0.001408,22,4.4e-05,0.00175875,24.656489849090576
BenchmarkTest00262.java,0,"CWE-22,CWE-200",518,0.0001295,384,0.000768,18,3.6e-05,0.0009335000000000001,6.455070495605469
BenchmarkTest00019.java,0,"CWE-327,CWE-209",766,0.0001915,768,0.001536,18,3.6e-05,0.0017635,24.725108861923218
BenchmarkTest00087.java,0,"CWE-113,CWE-311",741,0.00018525,768,0.001536,18,3.6e-05,0.0017572500000000001,24.752415418624878
BenchmarkTest00209.java,0,"CWE-209,CWE-732,CWE-200",851,0.00021275,768,0.001536,22,4.4e-05,0.00179275,8.712384700775146
BenchmarkTest00237.java,0,"CWE-330,CWE-200",816,0.000204,320,0.00064,18,3.6e-05,0.00088,7.42780065536499
BenchmarkTest00284.java,0,CWE-79,344,8.6e-05,192,0.000384,14,2.8e-05,0.0004980000000000001,5.837535619735718
BenchmarkTest00256.java,0,"CWE-327,CWE-200,CWE-209",1247,0.00031175,512,0.001024,22,4.4e-05,0.00137975,6.751446723937988
BenchmarkTest00290.java,0,CWE-79,367,9.175e-05,256,0.000512,14,2.8e-05,0.00063175,5.61914587020874
BenchmarkTest00224.java,0,Not vulnerable,853,0.00021325,512,0.001024,12,2.4e-05,0.00126125,8.190524339675903
BenchmarkTest00281.java,0,Not vulnerable,396,9.9e-05,256,0.000512,12,2.4e-05,0.000635,6.200693130493164
BenchmarkTest00287.java,0,CWE-79,375,9.375e-05,128,0.000256,14,2.8e-05,0.00037775,5.766220331192017
BenchmarkTest00067.java,0,"CWE-330,CWE-200",1075,0.00026875,768,0.001536,18,3.6e-05,0.00184075,25.124813556671143
BenchmarkTest00264.java,0,"CWE-73,CWE-22,CWE-200",615,0.00015375,448,0.000896,22,4.4e-05,0.0010937499999999999,6.774609565734863
BenchmarkTest00242.java,0,CWE-113,663,0.00016575,512,0.001024,14,2.8e-05,0.0012177499999999999,7.531919002532959
BenchmarkTest00079.java,0,"CWE-330,CWE-200",941,0.00023525,768,0.001536,18,3.6e-05,0.00180725,25.15842604637146
BenchmarkTest00238.java,0,"CWE-330,CWE-200",771,0.00019275,576,0.001152,18,3.6e-05,0.00138075,7.695306777954102
BenchmarkTest00010.java,0,"CWE-330,CWE-327",782,0.0001955,704,0.001408,18,3.6e-05,0.0016395,25.30855917930603
BenchmarkTest00233.java,0,"CWE-330,CWE-338",755,0.00018875,512,0.001024,18,3.6e-05,0.0012487499999999999,7.963929891586304
BenchmarkTest00240.java,0,"CWE-338,CWE-200",757,0.00018925,384,0.000768,18,3.6e-05,0.00099325,7.77811861038208
BenchmarkTest00053.java,0,"CWE-327,CWE-798,CWE-200,CWE-312",1299,0.00032475,704,0.001408,26,5.2e-05,0.0017847499999999999,25.492802143096924
BenchmarkTest00276.java,0,CWE-79,373,9.325e-05,256,0.000512,14,2.8e-05,0.00063325,6.798673152923584
BenchmarkTest00212.java,0,"CWE-200,CWE-209",852,0.000213,704,0.001408,18,3.6e-05,0.001657,9.27426290512085
BenchmarkTest00140.java,0,CWE-330,756,0.000189,576,0.001152,14,2.8e-05,0.001369,25.605587005615234
BenchmarkTest00119.java,0,CWE-327,1339,0.00033475,704,0.001408,14,2.8e-05,0.00177075,25.660216808319092
